@relation 'academic-weka.filters.unsupervised.attribute.Remove-R1-15,21-24,27-30,33-36-weka.filters.supervised.instance.SMOTE-C0-K5-P277.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P200.0-S2-weka.filters.supervised.instance.SMOTE-C0-K5-P140.0-S3-weka.filters.supervised.instance.SMOTE-C0-K5-P300.0-S3-weka.filters.supervised.instance.SMOTE-C0-K5-P175.0-S3-weka.filters.supervised.instance.SMOTE-C0-K5-P120.0-S4'

@attribute debtor numeric
@attribute tuitionfeesuptodate numeric
@attribute gender numeric
@attribute scholarshipholder numeric
@attribute ageatenrollment numeric
@attribute curricularunits1stsem(approved) numeric
@attribute curricularunits1stsem(grade) numeric
@attribute curricularunits2ndsem(approved) numeric
@attribute curricularunits2ndsem(grade) numeric
@attribute target {Dropout,Enrolled,Graduate}

@data
0,1,0,0.973112,18.299442,5.620312,13.890753,0,0,Dropout
0,1,0.966148,0.831724,18,6,13.437262,0,0,Dropout
0,0.992091,0,0.567498,18,6,11.684036,4,11.543313,Dropout
0,1,0,1,18.203791,6,11.925736,4.265819,12.111236,Dropout
0,0,0,0,24,0,0,0,0,Dropout
0,0,0.742119,0,24,0,0,0,0,Dropout
0,1,0,0,22.169644,0,0,0,0,Dropout
0,1,0,0,21.489496,0,0,0,0,Dropout
0.228888,0.691483,0,0,33,5,12.387461,5,10.702137,Dropout
1,0.473462,0.711212,0,32.463073,4.250254,13.130289,5.826926,11.006392,Dropout
1,0,0,0,32,0,0,0,0,Dropout
1,0,0,0,32,0,0,0,0,Dropout
0,0.230233,0,0,35,0,0,0,0,Dropout
0,0.187272,0,0,35,0,0,0,0,Dropout
0,0,1,0,27,0,0,0,0,Dropout
0,0,1,0,27,0,0,0,0,Dropout
0,0.763399,0,0,30,0,0,0,0,Dropout
0,0.716944,0,0,30,0,0,0,0,Dropout
0,1,1,0,21,0,0,0,0,Dropout
0,1,1,0,21,0,0,0,0,Dropout
1,1,0.371671,0.717783,45,5.644242,13.265787,0,0,Dropout
1,1,0.08694,0,44.079242,5,12.123172,0,0,Dropout
0,1,0.556644,0,51,0,0,0,0,Dropout
0.956074,0.403702,1,0,51,0,0,0,0,Dropout
0,1,0.415908,0,22,2,11.955331,1,10,Dropout
0,1,0.605516,0,22,2,10.003199,1,10,Dropout
0,0.156235,0,0,33.451271,2.855461,11.538729,1.583991,12.955067,Dropout
0,1,0,0,33,1.639078,10.862959,2,12,Dropout
1,0,0.889273,0,20,3,11.647448,2,11.296703,Dropout
1,0,0.874802,0,20,3,11.419647,2,11.208733,Dropout
0,1,0,0,19,0,0,0,0,Dropout
0,1,0,0,19,0,0,0,0,Dropout
0,0.624647,0.349273,0,20,4,13.047765,4,11.32889,Dropout
0,1,0,0,19.529105,4,13.487027,4,11.809272,Dropout
0,1,0,0,18,2,10.157764,0,0,Dropout
0,1,0,0.543338,18,1.009572,10,0,0,Dropout
1,0,0.211712,0,20.361495,4,12.981364,4.698487,11.699094,Dropout
1,0.017709,0.117878,0,20,4,12.80524,5,11.69716,Dropout
0,0.559772,0.459853,0,23,3,10.848011,3.936268,12.015614,Dropout
0,0.996101,0.353997,0,23,2.898869,10,2.353615,12.047574,Dropout
0,0,0,0,18,0,0,0,0,Dropout
0,0,0,0,18,0,0,0,0,Dropout
0,1,0,0,30,0,0,0,0,Dropout
0,1,0,0,30,0,0,0,0,Dropout
0,1,0,0,18,6,15.036106,5.552535,14.702095,Dropout
0,1,0,0,18,5.850313,14.647849,4.947566,14.675911,Dropout
1,0,0,0,25.064188,4.525683,11.735625,5,13.141507,Dropout
0.862299,0.933495,0,0,24.231182,5,11.333412,5,12.489056,Dropout
0,0.513594,0.760248,0,27.845233,6,15.589821,5,15.274321,Dropout
0,0.349457,0,0,29,5.810458,16.205055,5,15.553492,Dropout
0,1,0,0,26,0,0,0,0,Dropout
0,1,0,0,26,0,0,0,0,Dropout
0.138098,1,0,0.799466,19,6,12.226551,5,11.816751,Dropout
0.137017,1,0,0.179412,19,6,12.196618,5,12.379874,Dropout
0,0.836662,0,0,20.075714,4,12.195659,3,10.34335,Dropout
0,0,0.851725,0,20,3.551784,12,3,10.824445,Dropout
0,1,0.299793,0,18,4.263423,11,3.621794,11.25,Dropout
0.25301,1,0,0,18,5.081416,10.941273,4,11.187422,Dropout
0,1,0,0,21,0,0,0,0,Dropout
0,1,0,0,21,0,0,0,0,Dropout
0,1,0.722414,0.87318,18,7.87294,12.748302,8,12.827485,Dropout
0,1,0.212141,0.173355,18,7.442204,12.738915,8,12.821702,Dropout
1,0,0.809938,0.229258,21,1.575664,13.45042,0,0,Dropout
0.129776,0.838218,0,0.541372,21,2,12.762522,0,0,Dropout
0,1,0,0,19,4.928664,11.254348,0,0,Dropout
0,1,0,0,19,5,12.078549,0,0,Dropout
0,1,0.616577,0.624971,18.845654,0,0,1,10.884178,Dropout
0,1,0.486877,0.980488,19.005667,0,0,1,10,Dropout
0,1,0,0.860028,19.698884,6.891981,13.551042,7.244954,13.753542,Dropout
0,1,0,1,20,6,13.78776,6.360055,13.820573,Dropout
0,0.51272,0,0,18,6,12.74537,6,12.58828,Dropout
0,0.722758,0,0,18,6,12.683213,6,12.627515,Dropout
0,1,0,1,19,0,0,0,0,Dropout
0,1,0,0.579233,19,0,0,0,0,Dropout
0.902138,1,0,0,25,0,0,0,0,Dropout
0.102433,1,0,0,25,0,0,0,0,Dropout
0.561478,0.697056,0,0.951234,19.278547,2,12.857953,2,11.496841,Dropout
1,0,0,0.209107,20,2.511333,11.761477,2,11.223386,Dropout
0,1,0,0.42768,18,2.747938,11.237759,3,10.491195,Dropout
0,0.882319,0,1,18,2.020548,11.360165,3,10.561935,Dropout
1,0,0,0,18,2.434168,12.451472,4,10.256181,Dropout
1,0.679155,0.640512,0,18,3,12.602397,4,11.044951,Dropout
0,1,0,0,20,0,0,0,0,Dropout
0,1,0,0,20,0,0,0,0,Dropout
0.425525,0.119278,0,0,24.591626,1,11.461755,0,0,Dropout
0.04908,0.385015,0,0,25.94212,1,12.608303,0,0,Dropout
0.66819,1,0.92156,0,28.237555,3.082025,12,2.203433,10.901836,Dropout
1,0.860758,0,0,29.67493,3.853046,12.124607,2.135193,10.662622,Dropout
0,1,0,0,19,0,0,0,0,Dropout
0,1,0,0,19,0,0,0,0,Dropout
0,1,0,0,20.390657,8.784648,12.967497,9.169869,12.845272,Dropout
0,1,0,0,20.937645,11.161141,12.840519,10,12.788675,Dropout
0.993122,1,0.824643,0,20,5,12.180448,6,11.982874,Dropout
1,1,0.396194,0,20.083033,5,12.164728,5.538479,12.298086,Dropout
0,1,1,0,18,0,0,0,0,Dropout
0,1,1,0,18,0,0,0,0,Dropout
0.335186,0.528275,0.06611,0,35.117754,4.104411,14.342581,4,14.29734,Dropout
0.908257,0.168861,0.666885,0,35.277216,4.221869,15.689358,4,15.594399,Dropout
0,1,1,0,19,3,11.470804,2,10,Dropout
0,1,0.492341,0,19,2.76242,10.940597,2,10,Dropout
0,1,1,0,24,0,0,0,0,Dropout
0,1,1,0,24,0,0,0,0,Dropout
0.029398,0,0.733795,0,28.662607,4,12.516354,0,0,Dropout
1,0,0.362119,0,28.881279,4.532018,12.303395,0,0,Dropout
0,1,1,0,37,0,0,0,0,Dropout
0,1,1,0,37,0,0,0,0,Dropout
0,0,1,0,18,0,0,0,0,Dropout
0,0,1,0,18,0,0,0,0,Dropout
1,0,1,0,18.617554,0,0,0,0,Dropout
1,0,1,0,18.448894,0,0,0,0,Dropout
0,1,1,0,18.790469,5,11.875277,3,13,Dropout
0,1,1,0,19,4.591352,11.342652,3.828018,12.856124,Dropout
0,1,0.833681,0,19,5,11.949367,3,10.702803,Dropout
0.213288,1,1,0,19,4.822704,11.452554,3,11.17877,Dropout
0,0.170182,1,0,20,0,0,0,0,Dropout
0,0,1,0,20,0,0,0,0,Dropout
0,1,1,0,19,2.484652,10.5,3.478658,10.20335,Dropout
0,1,0.993808,0,19,2.44376,10.575396,4,10.614275,Dropout
1,1,1,0,23.57178,0,0,0,0,Dropout
1,0.320546,1,0,23,0,0,0,0,Dropout
0,1,1,0,47,5.401161,14.260683,4.716766,13.953789,Dropout
0,1,1,0,47,7.443458,14.052589,4.395416,13.458876,Dropout
0,1,1,0,18,0,0,0,0,Dropout
0,1,1,0,18,0,0,0,0,Dropout
0,1,0.000851,0,28.776069,1.98953,10,0,0,Dropout
0,1,0.211062,0,27.909796,2,10.195816,0,0,Dropout
0,1,1,0,20,4,11.319577,3,11.649331,Dropout
0,1,1,0,20,4,11.367443,3,11.156763,Dropout
1,0,1,0,24,0,0,0,0,Dropout
1,0.825372,1,0,24,0,0,0,0,Dropout
0.495594,0.393395,0.152801,0,46.156053,3,11.52454,2.453332,10.63392,Dropout
0,1,0.208499,0,48,1.398206,10,1,10.900121,Dropout
1,0,1,0,23,0,0,0,0,Dropout
1,0,1,0,23,0,0,0,0,Dropout
0,0.274434,1,0,21.43963,6,12.30646,2,13.554156,Dropout
0,1,0.201325,0.45877,22.491855,6,12.652041,2.74254,13.367932,Dropout
0,1,1,0,25.110576,9.044522,11.659991,6.250507,13.067741,Dropout
0,1,0.048895,0,25.390355,9.151552,11.448826,5.971606,11.438383,Dropout
0.598094,1,0.00364,0,27,7.506514,13.414154,5,14.1841,Dropout
0.012591,1,1,0,27,7.412701,13.302592,5,14.60307,Dropout
0.943254,0,1,0,49.805636,0,0,0,0,Dropout
0,0.40381,1,0,48.867141,0,0,0,0,Dropout
0,0,1,0,31.777505,2,11.294048,0,0,Dropout
0,0.940196,1,0,30.559446,2,11,0,0,Dropout
0,1,1,0,52.183602,6,12.317134,3.095204,13.885642,Dropout
0,1,1,0,49.960421,3.661047,13.865876,4.041231,13.805196,Dropout
0.172183,0.665969,0.182034,0,27.797291,20.81016,12.203984,12,11.483056,Dropout
0.670436,0.357916,0.27447,0,25.823963,20.869445,12.37153,11.483909,12.04822,Dropout
0.994856,0.032058,0.000913,0,28.232988,2,12.447573,3,12.633582,Dropout
0,1,1,0,28.443897,2.419011,11.91354,3.420925,11.69153,Dropout
0,1,1,0,23.395261,0,0,1.578487,11.918483,Dropout
0,0.972747,1,0,22,0,0,2.044075,11.755619,Dropout
0,1,0.737019,0,33.602745,2,13.530173,0,0,Dropout
0,1,1,0,34.716653,2.2309,13.404584,0,0,Dropout
0.084584,0.710289,0.171501,0,29.301098,9.094963,14.281406,8.631266,14.736225,Dropout
0.006624,0.500708,0.319456,0,29.817546,10.513975,14.612814,8.92199,14.80693,Dropout
0,0.807639,1,0,49.911348,2,12.339259,1,12.543411,Dropout
0,1,0.150538,0,48.630208,1.607786,10.761222,1,12.351869,Dropout
0,1,1,0,19,0,0,0,0,Dropout
0,1,1,0,19,0,0,0,0,Dropout
0,1,1,0,18,3.531043,11.963787,3,10.697915,Dropout
0,1,0.326504,0,18.28998,4,12.123785,3,10.961437,Dropout
0,0.963377,1,0,56.62598,0,0,0,0,Dropout
0,1,0.071723,0,58.038589,0,0,0,0,Dropout
0,0,1,0,33,0,0,0,0,Dropout
0,0,1,0,33,0,0,0,0,Dropout
0,0.983273,1,0,43.76319,2.82372,11.348598,4.041019,10.836088,Dropout
0,1,1,0,44.223328,3.307328,11.419063,4.6213,11.084173,Dropout
0,1,0.879909,0,37,0,0,0,0,Dropout
0,1,0.782712,0,37,0,0,0,0,Dropout
0,1,1,0,36,0,0,0,0,Dropout
0,1,1,0,35.567382,0,0,0,0,Dropout
0.161083,0,1,0,22,3,11.401429,2,10.503178,Dropout
0,0.136989,1,0,21.651058,3,11.822051,1.21738,10.760383,Dropout
0,1,1,0,47.902267,4.96231,12.161069,0,0,Dropout
0.629195,0.349812,1,0,45.596975,5.471452,12.135553,0,0,Dropout
0.252916,0.168324,0.520847,0,21,5,11.843056,5,10.060695,Dropout
1,0,0.24792,0,21.629554,5,11.760622,5,10,Dropout
0,0.077918,1,0,48.229579,0,0,0,0,Dropout
0,0.811262,1,0,48.066651,0,0,0,0,Dropout
0,1,1,0,31,0,0,0,0,Dropout
0,1,1,0,31,0,0,0,0,Dropout
0,0.731159,1,0,30.462916,2.586212,14.990318,2,14.892108,Dropout
0.511058,0.081948,0.960843,0,29.073209,2,14.783189,2.799287,12.989464,Dropout
0.849246,0.177463,0.444326,0,21.354698,3,13.666667,3,11.01103,Dropout
0.220433,0.254134,0.442277,0,21.776926,3,13.666667,3,10.748245,Dropout
0,0,1,0,21.391679,0,0,0,0,Dropout
0,0,1,0,21.174524,0,0,0,0,Dropout
0,1,1,0,22.741806,0,0,1,11.369232,Dropout
0,1,1,0,22.841509,0,0,1,10.901329,Dropout
0,0,1,0,26.924882,0,0,0,0,Dropout
0,0.55739,1,0,26,0,0,0,0,Dropout
0,1,1,0,20,0,0,0,0,Dropout
0,1,1,0,20,0,0,0,0,Dropout
0,0.483726,0.880885,0,18.886224,1.944058,13,0,0,Dropout
0,0.730299,0.826686,0,18,2,13,0,0,Dropout
0,1,0.827419,0,39,0,0,0,0,Dropout
0,1,0.275269,0,39,0,0,0,0,Dropout
0,1,1,0,18,0,0,0,0,Dropout
0,1,1,0,18,0,0,0,0,Dropout
0,1,0.611178,0.449624,18,4,13.414578,0,0,Dropout
0,1,0.83191,1,18,4.002155,12.572236,0,0,Dropout
0,1,0.959419,0,18,5.056014,15.273158,5,15.497927,Dropout
0,1,1,0.885603,18,5.915631,15.420737,4.582186,15.574081,Dropout
1,0,0.489515,0,30.457363,2.252754,13.601602,1.708694,15.186499,Dropout
1,0,0.47811,0,30.678842,2.291391,13.605559,1.986215,14.858295,Dropout
0,1,1,0,28,0,0,0,0,Dropout
0,1,1,0,28,0,0,0,0,Dropout
0,1,1,0,19,0,0,0,0,Dropout
0,1,1,0,19,0,0,0,0,Dropout
0,1,1,0,47.548839,5.175026,12.233889,0,0,Dropout
0,1,1,0,49.921872,5.662877,12.187385,0,0,Dropout
0,1,0.146259,0,31,2.311431,11,1.90347,11.531494,Dropout
0,0.147992,1,0,31,1.99596,11,2.876883,12.125652,Dropout
0,0.926337,1,0,33.890728,1,10.142603,0,0,Dropout
0,1,0.068916,0.334282,34.199327,1,9.871742,0,0,Dropout
0,0,0.298974,0.231945,39.785247,2.080255,11.021811,2.789723,10.602933,Dropout
0.2893,0.363384,1,0,40,2.072716,10.659273,2.405434,12.353168,Dropout
1,0,1,0.597688,45.435073,0,0,0,0,Dropout
1,0,1,0.111373,45.598475,0,0,0,0,Dropout
0,1,1,0,37,0,0,0,0,Dropout
0,1,1,0,37,0,0,0,0,Dropout
0,1,0.407136,0,31,0,0,0,0,Dropout
0,1,1,0,31,0,0,0,0,Dropout
0,1,1,0.00974,18,0,0,0,0,Dropout
0,1,1,1,18.041934,0,0,0,0,Dropout
0,1,1,0,40.364377,4,10.561337,3.233647,11.13481,Dropout
0,1,0.199979,0,38.829123,3.928273,11.101642,4.625387,11.305694,Dropout
0,1,1,0,25,0,0,0,0,Dropout
0,1,1,0,25,0,0,0,0,Dropout
0.874674,1,1,0,20.933331,4.184932,14.228529,3.306707,13.382366,Dropout
0.971318,1,1,0,20,4,13.368129,3,12.900017,Dropout
0.91894,0,1,0,42.458768,0,0,0,0,Dropout
0,0,0.505464,0,43.024711,0,0,0,0,Dropout
0,1,1,1,30,0,0,0,0,Dropout
0,1,1,0.935234,30,0,0,0,0,Dropout
0,1,1,0,18,0,0,0,0,Dropout
0,1,1,0,18,0,0,0,0,Dropout
0,1,1,0,20.691911,4,11.755096,3.440069,11.859219,Dropout
0,1,1,0,20.193886,4,11.599764,3.255512,11.871291,Dropout
0,1,1,0,20.159436,4,11.301984,2,10.287027,Dropout
0,1,1,0,21,4,11.284694,2,10.826025,Dropout
0,1,1,0,27,0,0,0,0,Dropout
0,1,1,0,27,0,0,0,0,Dropout
0,1,1,0,32.261221,1,18,2.669323,13.102641,Dropout
0.930674,0.294222,0.59423,0,29,1.695238,17.171522,2.615678,13.548434,Dropout
0.880089,0,1,0,21,4,12.945121,4.279956,11.571859,Dropout
0,0.149825,1,0,21,3.25204,13.042317,4.638584,11.131611,Dropout
0,0,1,0,32,0,0,0,0,Dropout
0,0,1,0,32,0,0,0,0,Dropout
0.067801,0,0.523281,0,25.698439,6.4581,11.269068,3,10.398314,Dropout
0.087832,0,1,0,27.749673,8,11.25125,4.026444,11.535834,Dropout
0,1,0.327784,0,27,5.892802,12.558726,5.432381,14.730131,Dropout
0,1,1,0,26.63288,6,13.145956,5.098784,15.092968,Dropout
0,1,0.841682,0.981226,18,4,11.080963,2,12.5,Dropout
0,1,1,0.674466,18,3.601839,11.418938,2,12.5,Dropout
0,1,1,0,28,0,0,0,0,Dropout
0,1,1,0,28,0,0,0,0,Dropout
1,0,0.384881,0,25,5.679251,11.264433,4,11.866366,Dropout
1,0,1,0,24.021993,5.208949,11.532036,4,11.582646,Dropout
0.632274,1,1,0,24.441652,6.03974,12.336344,10,11.662832,Dropout
0,1,1,0,25.743129,8.439973,11.333587,10.943506,11.633641,Dropout
0,1,1,0,26,0,0,0,0,Dropout
0,1,1,0,26,0,0,0,0,Dropout
0,1,1,0,25,0,0,0,0,Dropout
0,1,1,0,25,0,0,0,0,Dropout
0,1,0.793406,0,45,4,11.599826,3.162797,11.622042,Dropout
0.010336,0.874874,0.168285,0,44.347792,4,11.949103,4,11.135525,Dropout
0,0.612297,1,0,19.51969,3,12,3,11.11031,Dropout
0,0.248369,1,0,19.269244,3,12,3,11.413968,Dropout
0.958956,0,1,0,20.830943,4,12.952174,3.423526,11.888958,Dropout
1,0,0.586245,0,21,4,12.975948,4,11.591092,Dropout
0.353006,0.352515,1,0,47.360863,0,0,0,0,Dropout
1,0,0.539966,0,47.849721,0,0,0,0,Dropout
0,1,1,0,22,0,0,0,0,Dropout
0,1,1,0,22,0,0,0,0,Dropout
0,0.036999,1,0,41,3.33567,11.565338,2.505808,11,Dropout
0,0.98086,1,0,40.345578,3.989065,10.570603,3,10.920339,Dropout
0,1,1,0,26,0,0,0,0,Dropout
0,1,1,0,26,0,0,0,0,Dropout
0,0.573561,0.246513,0,50.543402,5.737168,11.997372,0,0,Dropout
0,0,0,0,50.930604,2.450578,11.155245,0,0,Dropout
0,1,1,0,22,0,0,0,0,Dropout
0,1,1,0,22,0,0,0,0,Dropout
0,1,1,0.511525,24.178702,4,10.397288,4,12.356988,Dropout
0,1,1,0.845317,25.352089,4,10.36304,4,11.768975,Dropout
0,1,0.801051,0,47,0,0,0,0,Dropout
0,1,1,0,47.12758,0,0,0,0,Dropout
0,0.148183,1,0,41,0,0,0,0,Dropout
0,0.864752,1,0,41,0,0,0,0,Dropout
0,1,1,0,29,0,0,0,0,Dropout
0,1,1,0,29,0,0,0,0,Dropout
0,1,1,0,30,0,0,0,0,Dropout
0,1,1,0,29.933349,0,0,0,0,Dropout
0,0.938517,1,0,26,0,0,0,0,Dropout
0,0.560649,1,0,26,0,0,0,0,Dropout
0,0,1,0,27,0,0,0,0,Dropout
0,0,1,0,27,0,0,0,0,Dropout
0,0.277849,1,0,29.751622,6,11.697182,5.555665,10.877749,Dropout
0,1,1,0,29,5.78991,11.755515,5.469971,10.91794,Dropout
0.670383,1,1,0,34.497323,7,11.373275,5.806661,12.447942,Dropout
0.485295,1,1,0,35,5.683589,11.094208,5,12.679928,Dropout
0,1,1,1,18,6,12.637766,6,12.817927,Dropout
0,1,1,0.497361,18,6,12.166974,5.960714,12.330943,Dropout
0,1,1,0.573011,22,3.099097,12.09642,2.960069,12.5,Dropout
0,1,1,0.297172,22,3,13.366737,3,11.933884,Dropout
0,0.088337,0.418147,0,30.730683,11,11.513018,10.799045,12.260067,Dropout
0,0.67661,0.63028,0,29.865108,11,11.814477,10.099309,12.636586,Dropout
0,1,0.879257,0,34.67639,1.158563,14,0,0,Dropout
0,1,0.403544,0,33.593166,1.814247,14,0,0,Dropout
0,0,1,0,22.106435,0,0,0,0,Dropout
0,0,1,0,23,0,0,0,0,Dropout
0.496274,0.990504,1,0,36.70539,0,0,1,10,Dropout
0,1,0.413765,0,34.22312,0,0,1,10.553018,Dropout
0,1,1,0,20,0,0,0,0,Dropout
0,1,1,0,20,0,0,0,0,Dropout
0,1,1,0,45.196233,5.157462,13.538423,4.042281,14.575604,Dropout
0,1,1,0,45.363722,7.476681,13.687655,5,16.121916,Dropout
1,0,1,0,28.808735,0,0,0,0,Dropout
1,0,1,0,28,0,0,0,0,Dropout
0.075111,0.919177,0.696292,0,31,7.542308,13.044473,5,12.764015,Dropout
0.03668,0.180867,0.732154,0,31,8.891901,12.976527,5,12.687242,Dropout
1,0.677711,0.147992,0,44.785876,4.879505,12.078366,0,0,Dropout
0.493954,0.819975,1,0,43.653666,4,11.910345,0,0,Dropout
0,1,1,0.470009,18,0,0,0,0,Dropout
0,1,1,0.690639,18,0,0,0,0,Dropout
0,1,1,0,19,0,0,0,0,Dropout
0,1,1,0,19,0,0,0,0,Dropout
0.577613,1,1,0,43.776964,4.927569,11.628996,0,0,Dropout
0,1,0.458503,0,43.221386,3.37762,11.87062,0,0,Dropout
0,1,1,0,18,0,0,0,0,Dropout
0,1,1,0,18,0,0,0,0,Dropout
0,1,1,0,18,0,0,0,0,Dropout
0,1,1,0,18,0,0,0,0,Dropout
1,1,1,0.831069,20,0,0,0,0,Dropout
0.181016,1,1,1,20,0,0,0,0,Dropout
1,0,0.646147,0,29.711023,3.930226,12.228129,3.483358,11.677417,Dropout
1,0,0.646816,0,29.977039,3.339366,12.044325,3.032379,11.699395,Dropout
1,1,1,0.779267,44.685442,5.396161,11.611387,0,0,Dropout
1,1,0.055422,0,44.551381,5,12.028053,0,0,Dropout
0,1,1,0,20,4,12.615752,3,12.459819,Dropout
0,0.473772,1,0,20,4,12.805769,3,12.642938,Dropout
0,1,1,0,36,0,0,0,0,Dropout
0,1,1,0,36,0,0,0,0,Dropout
0,0,1,0,29,0,0,0,0,Dropout
0,0,1,0,29,0,0,0,0,Dropout
0,1,1,0,18,4,12.587006,3,10.653246,Dropout
0,1,1,0,18.564261,4,10.866048,3,10.39707,Dropout
0,0.026769,1,0,24,0,0,0,0,Dropout
0,0.368702,1,0,24,0,0,0,0,Dropout
1,0,1,0,45,0,0,0,0,Dropout
1,0,1,0,45,0,0,0,0,Dropout
0,1,0.464275,0,23,2.775591,10.230887,2.258749,11.189649,Dropout
0,1,0.041099,0,23,2.460426,10.58738,2.520199,11.111503,Dropout
0,0.46923,0.011059,0,44.398159,3.684871,11.59687,1.816595,11.715695,Dropout
0,0.589316,0.699856,0,44.276103,4,11.101561,2.901933,12.598044,Dropout
0,1,1,0,42.301744,0,0,0,0,Dropout
0,1,1,0,42.522483,0,0,0,0,Dropout
0,1,1,0,20,0,0,0,0,Dropout
0,1,1,0,20,0,0,0,0,Dropout
0.641988,0.541422,0.063834,0.190817,26,4.859389,10.503985,6.186466,10.915551,Dropout
0.309301,0.944262,0.861654,0,26.551009,4.963408,10.547098,6.220656,10.429524,Dropout
0,1,1,0.265268,25,0,0,0,0,Dropout
0,1,1,0.548562,25,0,0,0,0,Dropout
0.323052,0.970027,0.466533,0,40,1.828527,10.971535,1.157244,14.575189,Dropout
1,1,0.116562,0,38.733434,3.214422,10.616483,1.40826,14.898635,Dropout
0,1,0,0,19,0,0,0,0,Dropout
0,1,0,0,19,0,0,0,0,Dropout
0,0.515116,0,0,18.792624,5,12.030557,0,0,Dropout
0,0.36055,0,0,18,4.647668,12,0,0,Dropout
0,1,0,0,19.507245,6,13.271199,5,12.673604,Dropout
0,1,0,0,19,6,13.216514,5.545675,12.872848,Dropout
0,1,0,0,20,0,0,0,0,Dropout
0,1,0,0,20,0,0,0,0,Dropout
0,1,0,0.919363,19,5.328311,12.054223,0,0,Dropout
0,1,0,0.011079,19,5.128653,11.515103,0,0,Dropout
0,1,0,0.322651,18,6,14.148495,6,13.023827,Dropout
0,1,0,1,18,6,14.099205,6,13.655284,Dropout
0,1,0.085724,0,33.124336,2,13.912017,0,0,Dropout
0,1,0.043242,0,33.145229,1.202552,14,0,0,Dropout
0,0.515235,0,0.778924,19,6,12.79178,0,0,Dropout
0,0.736789,0,0.432796,19,6,12.553865,0,0,Dropout
0,1,0,0,19,0,0,0,0,Dropout
0,1,0,0,19,0,0,0,0,Dropout
1,0.160198,0.166596,0.677937,19,1.907638,10,0,0,Dropout
0.902866,1,1,0.113251,19,2,10.254395,0,0,Dropout
0.038171,1,1,0,33,1.240151,10.277169,0,0,Dropout
0.675812,0.793955,1,0,32.620407,2,10.785043,0,0,Dropout
0,1,0,0.057059,18,6,13.935625,6,13.85977,Dropout
0,1,0,0,18.104444,6,13.86555,6,13.513381,Dropout
0,0.225332,0.63173,0,36.313468,2,11.014399,0,0,Dropout
0,1,0,0,37.770545,1.257252,10.368561,0,0,Dropout
0.941726,0.688058,0,0,31.549301,4.10931,11.44042,3,11,Dropout
0.895175,1,0,0,31.09877,4.532315,11.393524,3,11.663195,Dropout
0,0.423106,0,0,22.717579,2,10.256653,1,10,Dropout
0,1,0.856838,0,22.112972,2,10.159362,1,10,Dropout
0,0,0,0,27.243683,0,0,0,0,Dropout
0,0.617342,0,0,27,0,0,0,0,Dropout
0,1,0,0,20,3.356341,12.2944,1.462703,10.322578,Dropout
0,1,0.98482,0,19.407318,3,12.29369,2,10.369775,Dropout
0,1,0,0,29.589411,0,0,0,0,Dropout
0,1,0,0,29.798482,0,0,0,0,Dropout
0,1,0.599605,0,25.959554,7.621071,12.462418,8.474223,11.630589,Dropout
0,1,0,0,26.097438,5.494618,12.551159,8.628014,11.869903,Dropout
0.829362,1,0,0.207521,21,5,11.518725,5,12.076404,Dropout
0.462854,1,0,0,21,5,11.775096,5,10.8375,Dropout
0,1,0,0.679559,18,0,0,0,0,Dropout
0,1,0,0.897671,18,0,0,0,0,Dropout
0,1,0,1,18.38469,6,13.29849,5,12.925894,Dropout
0,1,0,1,19,6,13.42034,5.134832,12.842397,Dropout
0,0,0,0,19,0,0,0,0,Dropout
0,0,0,0,19,0,0,0,0,Dropout
0,0.463416,0,0,19.939014,2,10.362538,1,13,Dropout
0,1,0.5232,0,19,2,10.781466,1,13,Dropout
0,1,0,0,18.47339,5.27557,13.138842,6,13.151457,Dropout
0,1,0,0,18.900394,5.596836,13.034525,6,13.148187,Dropout
0,1,0.359836,0,34.131098,3.716027,11.523471,2.359602,10.308468,Dropout
0.094756,0.366655,0.104687,0,34.147964,2.629132,11.168341,2,10.364632,Dropout
0,1,1,0,25,0,0,0,0,Dropout
0,1,1,0,25,0,0,0,0,Dropout
0,1,1,0,18.924611,5,12.199002,3,13,Dropout
0,1,1,0,18,4.984965,12.585097,3.24196,13,Dropout
0,0.176441,1,0,18,5,12.247867,4.176462,12.775355,Dropout
0,0,1,0,18,5,11.892216,4.092668,13.002625,Dropout
0,1,0,1,18.031029,5.322894,11.835514,0,0,Dropout
0,1,0,0.227631,18.979384,5,12.172553,0,0,Dropout
0,1,0,1,19,6,12.372007,5.437997,12.729566,Dropout
0,1,0,1,19,6,12.352205,5,11.278969,Dropout
0,1,0,0,33.236179,1.219848,10.029257,1.884781,11.149429,Dropout
0,1,0,0,33.575624,2,11.081424,1.312829,11.115295,Dropout
0.119821,1,1,0,24.310921,0,0,1.209344,12.549061,Dropout
0.500489,1,1,0,24.36891,0,0,1.872018,13.867766,Dropout
0,1,0.300073,0,27.596079,2.92028,10.695124,1,12,Dropout
0,1,0.488145,0,27.608477,2.844044,10.885196,1,12,Dropout
0,0.450943,1,0,20.246825,3.241009,10.960534,0,0,Dropout
0,1,0.424285,0,19.804463,4,11.079982,0,0,Dropout
0,1,1,0,26.879448,1.436056,11.617513,0,0,Dropout
0,0.697905,1,0,26,2,11.367002,0,0,Dropout
0,0,1,0,20.953669,2.471054,10.528151,0,0,Dropout
